ContractScore,tenure,IsNewCustomer,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,PaymentRisk,StreamingTV_No internet service,OnlineBackup_No internet service,OnlineSecurity_No internet service,TechSupport_No internet service,DeviceProtection_No internet service,StreamingMovies_No internet service,InternetService_No,IsHighValue,TotalCharges,MonthlyCharges,PaperlessBilling,Contract_One year,OnlineSecurity_Yes,Churn
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.988286930987808,-0.8346107040023594,1,False,False,1
0.3712710329765761,-0.8295205827584317,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.9165505884211634,-1.4943441130683104,0,True,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9968899979007819,-1.4827115340671475,0,False,False,1
1.5707489619921842,1.0436161483629645,0,False,True,False,0,False,False,False,False,False,False,False,0,0.5406104143232504,-0.1615829189350795,1,False,False,0
-0.8282068960390321,0.6771328748826912,0,False,False,False,0,False,False,False,False,False,False,False,0,0.3046657894484568,-0.17155370093607614,0,False,True,0
-0.8282068960390321,-0.0965540357978854,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.33050525848019063,-0.31446824295036285,1,False,True,0
-0.8282068960390321,0.5956921474426305,0,True,False,True,1,False,False,False,False,False,False,False,1,1.0894640242250588,1.1495749141959914,1,False,False,1
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.9924561095687108,-1.1486903370337564,0,False,False,1
1.5707489619921842,1.6137012404433893,0,False,True,False,0,False,False,False,False,False,False,False,1,1.8043127072554035,0.8471278601657574,1,False,True,0
-0.8282068960390321,-0.62591876415828,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5235227853738373,-0.0020504069191315333,1,False,False,1
1.5707489619921842,1.5729808767233588,0,True,True,False,0,False,False,False,False,False,False,False,1,1.9796829174044883,1.0498670941860242,1,False,True,0
-0.8282068960390321,-1.2367242199587352,1,True,False,False,0,False,False,False,False,False,False,False,1,-0.9256389565446128,1.0216165451832002,1,False,False,0
0.3712710329765761,-0.21871512695797646,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.1788045119147496,0.046141706085686136,0,True,True,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9968679387548512,-1.481049737066981,0,False,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9858163066435692,-0.6484894399837535,0,False,False,0
1.5707489619921842,1.6137012404433893,0,True,True,False,0,False,False,False,False,False,False,False,1,2.193546337202649,1.1678546811978192,0,False,True,0
-0.8282068960390321,-1.1145631287986442,1,True,False,True,1,False,False,False,False,False,False,False,0,-0.8659689668020626,0.16412929309748078,1,False,False,1
-0.8282068960390321,0.5549717837226001,0,True,False,False,0,False,False,False,False,False,False,False,1,0.5596695164073775,0.33363258711442517,1,False,False,0
-0.8282068960390321,0.06632741908223598,0,True,False,True,1,False,False,False,False,False,False,False,1,0.5600886401800608,1.3822264942192488,1,False,False,1
-0.8282068960390321,-0.8702409464784621,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.5180962354748845,1.099721004191008,1,False,False,1
0.3712710329765761,-0.9109613101984924,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.7959091193261516,-0.5055748979694671,0,True,False,0
1.5707489619921842,1.5322605130033284,0,False,True,False,0,False,False,False,False,False,False,False,0,1.1438177597983101,0.14751132309581955,1,False,True,0
0.3712710329765761,-0.62591876415828,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.8212550780005288,-1.462769970065154,0,True,False,0
1.5707489619921842,1.247217966963116,0,False,True,False,0,False,False,False,False,False,False,False,1,1.1390088659854167,0.5014740841312035,1,False,True,0
-0.8282068960390321,-0.7888002190384014,0,False,False,True,1,False,False,False,False,False,False,False,1,-0.5727808582370959,0.3801629031190768,1,False,True,0
-0.8282068960390321,0.6771328748826912,0,True,False,True,1,False,False,False,False,False,False,False,1,0.7177894744386527,0.6560212051466532,1,False,False,0
-0.8282068960390321,-1.2367242199587352,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9629850906052922,-0.5155456799704636,0,False,False,0
-0.8282068960390321,-1.2367242199587352,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.9421833159926397,0.5280628361338618,1,False,False,1
1.5707489619921842,0.7992939660427822,0,False,True,False,0,False,False,False,False,False,False,False,1,0.8550414804194837,0.4981504901308714,1,False,True,0
1.5707489619921842,1.4915401492832983,0,False,True,False,0,False,False,False,False,False,False,False,0,0.8710564203651738,-0.020330173920958795,1,False,True,0
-0.8282068960390321,0.43281069256250915,0,True,False,True,1,False,False,False,False,False,False,False,1,0.6878110951188281,0.8471278601657574,1,False,False,0
-0.8282068960390321,-0.7073594915983407,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.37647651859977455,1.141265929195161,1,False,True,1
-0.8282068960390321,-0.30015585439803716,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.23254059140194083,0.1574821050968162,1,False,True,0
-0.8282068960390321,-0.9924020376385531,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.7263786913525774,0.5280628361338618,1,False,False,1
0.3712710329765761,1.125056875803025,0,False,False,False,0,False,False,False,False,False,False,False,1,0.9602856656548654,0.33529438411459117,1,True,True,0
-0.8282068960390321,-0.5851984004382496,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.2325847096938023,1.0199547481830342,1,False,False,1
0.3712710329765761,1.247217966963116,0,True,False,False,0,False,False,False,False,False,False,False,1,1.778613802246135,1.1595456961969886,1,True,True,0
0.3712710329765761,1.369379058123207,0,True,False,True,1,False,False,False,False,False,False,False,1,2.1161849124236753,1.4520219682262263,1,True,False,0
1.5707489619921842,0.06632741908223598,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.6112299495943104,-1.3231790220511994,0,False,False,0
1.5707489619921842,1.6137012404433893,0,True,True,False,0,False,False,False,False,False,False,False,1,2.459138454208307,1.42044782522307,1,False,False,0
-0.8282068960390321,0.5956921474426305,0,True,False,True,1,False,False,False,False,False,False,False,1,1.0709122824973383,1.1877962451998125,1,False,False,0
-0.8282068960390321,1.125056875803025,0,True,False,False,0,False,False,False,False,False,False,False,1,1.3989759007787455,0.8354952811645946,1,False,False,0
1.5707489619921842,1.6137012404433893,0,False,True,False,0,False,False,False,False,False,False,False,0,0.3010039712239601,-0.7531826509942192,0,False,True,0
0.3712710329765761,-0.5851984004382496,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5835236623053481,-0.34438058895335305,1,True,False,0
-0.8282068960390321,-0.9516816739185228,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.6275757767289609,0.9850570111795457,0,False,False,1
-0.8282068960390321,-1.1960038562387048,1,False,False,True,1,False,False,False,False,False,False,False,1,-0.8980870832771656,0.3502505571160864,1,False,False,0
0.3712710329765761,0.5956921474426305,0,True,False,True,1,False,False,False,False,False,False,False,1,0.6046922332519411,0.46989994112804756,1,True,False,0
1.5707489619921842,-0.055833672077855064,0,False,True,False,0,False,False,False,False,False,False,False,1,0.09594215065214973,0.47987072312904416,0,False,False,0
1.5707489619921842,0.7178532386027215,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.5950826547730361,-1.4827115340671475,0,False,False,0
-0.8282068960390321,-0.9109613101984924,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.614296170878678,0.5014740841312035,1,False,True,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9841398115528358,-0.5221928679711283,0,False,False,0
0.3712710329765761,0.7992939660427822,0,False,False,True,1,True,True,True,True,True,True,True,0,-0.5246036835244418,-1.4744025490663168,1,True,False,0
1.5707489619921842,1.2879383306831464,0,True,True,False,0,False,False,False,False,False,False,False,1,2.1261777055302837,1.5567151792366918,1,False,True,0
1.5707489619921842,1.2064976032430856,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.3772706478532799,-1.3464441800535252,1,False,False,0
-0.8282068960390321,-1.1960038562387048,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9275139839487225,-0.00869759491979612,1,False,True,0
0.3712710329765761,0.9621754209229036,0,True,False,True,1,False,False,False,False,False,False,False,1,1.702862695120103,1.5201556452330371,0,True,True,0
0.3712710329765761,0.5549717837226001,0,False,False,False,0,False,False,False,False,False,False,False,0,0.18049485700453238,-0.3028356639492,0,True,False,0
-0.8282068960390321,-0.9924020376385531,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.7930193712092296,-0.33607160395252245,0,False,True,0
-0.8282068960390321,-0.0965540357978854,0,False,False,True,1,False,False,False,False,False,False,False,1,-0.07431033764101187,0.3319707901142591,1,False,True,0
0.3712710329765761,0.5142514200025698,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.4690366949250022,-1.2916048790480432,1,True,False,0
-0.8282068960390321,-1.2774445836787656,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.9707719691188302,0.48485611412954227,1,False,False,1
-0.8282068960390321,-0.8702409464784621,0,False,False,True,1,False,False,False,False,False,False,False,0,-0.7563570706724021,-0.47233895796614456,0,False,True,0
-0.8282068960390321,-1.0331224013585834,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.7865560414515337,0.34526516611558833,1,False,False,1
-0.8282068960390321,0.3920903288424788,0,True,False,False,0,False,False,False,False,False,False,False,1,0.9034392465914449,1.2974748472107767,1,False,False,0
1.5707489619921842,0.6771328748826912,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.5763544398778698,-1.4827115340671475,1,False,False,0
-0.8282068960390321,-0.9516816739185228,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.6004430272341968,1.1479131171958254,1,False,False,0
0.3712710329765761,0.10704778280226633,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.028361136667358768,-0.08680205392760396,1,True,True,0
1.5707489619921842,0.6364125111626608,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.5394494887358046,-1.4660935640654862,0,False,False,0
1.5707489619921842,0.5549717837226001,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.5967591498637697,-1.4893587220678117,1,False,False,0
-0.8282068960390321,-0.13727439951791576,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5605159730996254,-1.0307027500219619,0,False,False,0
-0.8282068960390321,-0.0965540357978854,0,True,False,False,0,False,False,False,False,False,False,False,1,0.12814850371097536,0.574593152138513,0,False,False,0
-0.8282068960390321,-1.2774445836787656,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.9728234696903856,0.3303089931140931,0,False,False,0
1.5707489619921842,1.369379058123207,0,False,True,False,0,False,False,False,False,False,False,False,1,1.5152496589794784,0.6394032351449919,1,False,True,0
-0.8282068960390321,1.3286586944031769,0,True,False,False,0,False,False,False,False,False,False,False,1,2.1297071688791958,1.5384354122348645,1,False,True,0
1.5707489619921842,1.6137012404433893,0,True,True,False,0,False,False,False,False,False,False,False,1,2.2850256153772723,1.2010906212011416,1,False,False,0
-0.8282068960390321,-0.8295205827584317,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.5966488541341161,0.47156173812821356,1,False,True,1
0.3712710329765761,1.5729808767233588,0,False,False,False,0,False,False,False,False,False,False,False,0,1.0892654919116826,0.06940686408801149,1,True,True,0
-0.8282068960390321,-1.1145631287986442,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9555511584266455,-1.4527991880641573,0,False,False,1
1.5707489619921842,0.7992939660427822,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.5173021062213792,-1.4544609850643233,0,False,False,0
-0.8282068960390321,-0.30015585439803716,0,True,False,True,1,False,False,False,False,False,False,False,1,0.10357461514417286,1.1213243651931677,1,False,False,1
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9968679387548512,-1.481049737066981,0,False,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,True,True,True,True,True,True,True,0,-0.9971988259438118,-1.505976692069473,0,False,False,0
0.3712710329765761,0.22920887396235737,0,True,False,False,0,False,False,False,False,False,False,False,1,0.5849492976439624,1.0049985751815391,0,True,False,0
0.3712710329765761,1.369379058123207,0,False,False,False,0,False,False,False,False,False,False,False,0,0.3297911566635268,-0.6385186579827569,0,True,False,0
1.5707489619921842,1.4508197855632678,0,True,True,False,0,False,False,False,False,False,False,False,1,2.352438365341499,1.503537675231376,1,False,False,1
-0.8282068960390321,-1.1145631287986442,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9615733052657274,-1.3447823830533592,0,False,False,0
0.3712710329765761,1.6137012404433893,0,True,False,True,1,False,False,False,False,False,False,False,1,2.2162010800734806,1.3091074262119398,1,True,True,0
0.3712710329765761,-0.015113308357824713,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5965164992585318,-1.150352134033923,0,True,True,0
0.3712710329765761,0.43281069256250915,0,True,False,False,0,False,False,False,False,False,False,False,1,0.7242307450504181,0.9833952141793793,0,True,False,0
1.5707489619921842,1.6137012404433893,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.4043372199102518,-1.5076384890696393,0,False,False,0
-0.8282068960390321,0.9214550572028734,0,True,False,True,1,False,False,False,False,False,False,False,1,1.3055333586162896,1.0631614701873533,1,False,True,1
0.3712710329765761,0.7992939660427822,0,False,False,False,0,False,False,False,False,False,False,False,0,0.3364089004427376,-0.22639300194155818,0,True,True,0
-0.8282068960390321,0.43281069256250915,0,True,False,True,1,False,False,False,False,False,False,False,1,0.7387015447809587,0.893658176170409,1,False,False,0
-0.8282068960390321,0.18848851024232702,0,True,False,True,1,False,False,False,False,False,False,False,1,0.25959895431203156,0.39013368512007346,1,False,False,1
1.5707489619921842,1.2879383306831464,0,False,True,True,1,False,False,False,False,False,False,False,0,0.504609888164344,-0.33773340095268845,1,False,False,0
-0.8282068960390321,-1.1960038562387048,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.8961899967271251,0.8338334841644282,0,False,True,0
1.5707489619921842,0.14776814652229667,0,False,True,False,0,False,False,False,False,False,False,False,0,-0.5088534533299203,-1.1204397880309327,0,False,True,0
-0.8282068960390321,-0.9109613101984924,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.536074439408407,1.1794872601989819,1,False,True,1
1.5707489619921842,0.35136996512244845,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.6373259192303314,-1.4660935640654862,0,False,False,0
-0.8282068960390321,-0.21871512695797646,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.056530666020865795,0.6792863631489789,1,False,False,0
0.3712710329765761,0.9621754209229036,0,True,False,False,0,False,False,False,False,False,False,False,1,1.4275424947590052,1.1645310871974868,1,True,False,0
-0.8282068960390321,-1.0738427650786138,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.9560364596371209,-1.46443176706532,0,False,False,0
-0.8282068960390321,-1.1960038562387048,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.9045062947429998,0.32033821111309646,1,False,False,1
-0.8282068960390321,-1.0331224013585834,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.8512113981744227,-0.467353566965646,0,False,True,0
-0.8282068960390321,-1.1552834925186746,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9780294281300312,-1.4594463760648215,0,False,False,0
1.5707489619921842,0.025607055362205634,0,True,True,True,1,False,False,False,False,False,False,False,1,0.3299676298309725,0.8039211381614382,1,False,True,0
-0.8282068960390321,-0.21871512695797646,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.06363371101055196,0.44164939212522314,1,False,False,1
1.5707489619921842,1.6137012404433893,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.24520254116616408,-1.3697093380558512,1,False,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9970664710682275,-1.4960059100684764,0,False,False,0
0.3712710329765761,1.5729808767233588,0,False,False,True,1,False,False,False,False,False,False,False,0,0.7524885109876478,-0.2762469119465419,1,True,True,0
-0.8282068960390321,-0.7888002190384014,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.4694558186976855,0.7042133181514708,1,False,False,0
-0.8282068960390321,-0.30015585439803716,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.34283632105545325,-0.2047896409393986,1,False,True,1
1.5707489619921842,1.4100994218432374,0,False,True,False,0,False,False,False,False,False,False,False,0,0.4325205992628083,-0.47233895796614456,0,False,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.990139899245987,-0.9742016520163136,1,False,False,1
-0.8282068960390321,-1.2367242199587352,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.9699337215734635,-0.6784017859867437,0,False,False,1
1.5707489619921842,0.43281069256250915,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.4815662898136412,-1.2982520670487077,1,False,False,0
-0.8282068960390321,-0.38159658183809786,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.22113601295576768,0.3402797751150897,1,False,True,0
1.5707489619921842,1.2879383306831464,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.44205835945175304,-1.481049737066981,0,False,False,0
1.5707489619921842,1.002895784642934,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.4893531683271792,-1.5009913010689746,1,False,False,0
-0.8282068960390321,-1.2774445836787656,1,True,False,False,0,False,False,False,False,False,False,False,1,-0.9746984970944953,0.18905624809997262,1,False,False,1
1.5707489619921842,1.6137012404433893,0,False,True,False,0,False,False,False,False,False,False,False,1,1.829107187281513,0.7740087921584478,1,False,True,0
-0.8282068960390321,-0.9924020376385531,0,False,False,True,1,False,False,False,False,False,False,False,1,-0.7571070816340459,0.21232140610229844,0,False,True,1
1.5707489619921842,1.1657772395230555,0,True,True,False,0,False,False,False,False,False,False,False,1,1.628633669063289,1.2060760122016398,1,False,False,0
0.3712710329765761,1.2879383306831464,0,True,False,False,0,False,False,False,False,False,False,False,1,1.3276586819847844,0.6493740171459885,1,True,True,0
1.5707489619921842,1.5729808767233588,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.23097439204086098,-1.3564149620545218,0,False,False,0
1.5707489619921842,1.3286586944031769,0,True,True,False,0,False,False,False,False,False,False,False,1,1.8251586001599174,1.1396041321949948,1,False,True,0
0.3712710329765761,-1.1960038562387048,1,False,False,False,0,True,True,True,True,True,True,True,0,-0.9787132616538832,-1.5009913010689746,0,True,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.9856398334761236,-0.6351950639824246,1,False,False,1
0.3712710329765761,-0.0965540357978854,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.15431885993166986,-0.00869759491979612,0,True,False,0
-0.8282068960390321,-0.7073594915983407,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5330964547077621,0.1574821050968162,1,False,False,0
-0.8282068960390321,-0.9924020376385531,0,False,False,True,1,False,False,False,False,False,False,False,0,-0.7567982535910162,0.12590796209365976,1,False,False,0
-0.8282068960390321,-1.0331224013585834,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.7165844305593455,1.0049985751815391,0,False,False,1
0.3712710329765761,1.5322605130033284,0,True,False,False,0,False,False,False,False,False,False,False,1,2.493043361503797,1.4420511862252297,1,True,True,0
1.5707489619921842,1.2064976032430856,0,False,True,True,1,False,False,False,False,False,False,False,1,1.2950993825910675,0.7091987091519689,0,False,True,0
-0.8282068960390321,-1.0738427650786138,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.9557055724481603,-1.4976677070686424,0,False,False,0
-0.8282068960390321,-0.748079855318371,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.49718416513257857,0.5363718211346925,1,False,False,0
-0.8282068960390321,-0.4223169455581282,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.20196661514198722,0.6443886261454905,1,False,False,0
0.3712710329765761,-0.4223169455581282,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.8205271261848155,-1.4827115340671475,0,True,False,0
1.5707489619921842,-0.6666391278783103,0,False,True,False,0,False,False,False,False,False,False,False,0,-0.5540085250500681,-0.017006579920626735,0,False,True,0
1.5707489619921842,-0.9109613101984924,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.8947782113875602,-1.2982520670487077,0,False,False,0
-0.8282068960390321,-0.7888002190384014,0,False,False,True,1,False,False,False,False,False,False,False,0,-0.6684734332844834,-0.29120308494803704,1,False,True,0
-0.8282068960390321,-0.5037576729981889,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.30326221325577307,0.5862257311396761,0,False,True,1
-0.8282068960390321,-1.2367242199587352,1,True,False,True,1,False,False,False,False,False,False,False,0,-0.9461319031142356,0.16412929309748078,1,False,False,0
1.5707489619921842,0.8400143297628127,0,False,True,False,0,False,False,False,False,False,False,False,1,0.7405324538932071,0.30372024111143525,1,False,False,0
0.3712710329765761,-0.8702409464784621,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.9025871490470287,-1.4677553610656522,0,True,False,0
1.5707489619921842,1.4915401492832983,0,False,True,False,0,True,True,True,True,True,True,True,0,-0.404248983326529,-1.491020519067978,0,False,False,0
-0.8282068960390321,-1.1552834925186746,1,True,False,False,0,False,False,False,False,False,False,False,1,-0.8853368969292195,0.20401242110146783,1,False,False,1
1.5707489619921842,1.6137012404433893,0,False,True,False,0,False,False,False,False,False,False,False,1,1.7535766716147878,0.8072447321617703,1,False,True,0
-0.8282068960390321,1.0436161483629645,0,False,False,True,1,False,False,False,False,False,False,False,0,0.16388432011871337,-0.6468276429835875,1,False,False,1
-0.8282068960390321,-0.6666391278783103,0,False,False,True,1,True,True,True,True,True,True,True,0,-0.8639836436682994,-1.4744025490663168,0,False,False,0
0.3712710329765761,0.43281069256250915,0,True,False,False,0,False,False,False,False,False,False,False,1,0.5556768109939203,0.6477122201458225,1,True,True,0
-0.8282068960390321,-1.2367242199587352,1,True,False,True,1,False,False,False,False,False,False,False,1,-0.8986606210713638,1.3174164112127704,1,False,False,1
1.5707489619921842,-0.748079855318371,0,False,True,False,0,False,False,False,False,False,False,False,1,-0.48441191963870184,0.5712695581381809,0,False,False,0
0.3712710329765761,0.8400143297628127,0,True,False,False,0,False,False,False,False,False,False,False,1,1.200222995943116,1.0000131841810405,1,True,False,1
0.3712710329765761,-0.015113308357824713,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.7170035543320288,-1.4694171580658184,0,True,False,0
-0.8282068960390321,0.06632741908223598,0,False,False,True,1,True,True,True,True,True,True,True,0,-0.6615689206081734,-1.33148800705203,0,False,False,0
-0.8282068960390321,-0.7073594915983407,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.5003165638547383,0.32200000811326246,1,False,False,1
-0.8282068960390321,-1.0331224013585834,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.7836001158968197,0.3884718881199074,0,False,True,1
-0.8282068960390321,-0.7073594915983407,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.31786536786189806,1.3489905542159264,1,False,False,0
0.3712710329765761,1.1657772395230555,0,False,False,False,0,True,True,True,True,True,True,True,0,-0.45341881960606484,-1.4694171580658184,1,True,False,0
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9925664052983643,-1.156999322034587,0,False,False,1
-0.8282068960390321,-1.2774445836787656,1,False,False,False,0,False,False,False,False,False,False,False,0,-0.9857942474976384,-0.6468276429835875,0,False,False,0
-0.8282068960390321,-0.9924020376385531,0,True,False,False,0,False,False,False,False,False,False,False,1,-0.713429972691255,0.6560212051466532,0,False,False,1
0.3712710329765761,0.025607055362205634,0,False,False,False,0,False,False,False,False,False,False,False,1,0.0765742205249931,0.3319707901142591,0,True,True,0
-0.8282068960390321,-0.7888002190384014,0,True,False,True,1,False,False,False,False,False,False,False,1,-0.5153388422335466,0.4815325201292102,1,False,False,1
-0.8282068960390321,-1.2774445836787656,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.9948384973292265,-1.328164413051698,1,False,False,1
-0.8282068960390321,-0.5037576729981889,0,False,False,False,0,False,False,False,False,False,False,False,0,-0.5540747024878603,-0.4307940329619915,1,False,False,0
-0.8282068960390321,-1.1960038562387048,1,False,False,True,1,False,False,False,False,False,False,False,0,-0.9695366569467108,-1.1420431490330922,0,False,False,0
0.3712710329765761,-0.7888002190384014,0,False,False,True,1,True,True,True,True,True,True,True,0,-0.8977782552341357,-1.4993295040688086,0,True,False,0
